Genotype,CoV
WT,3.7764391736697
WT,3.77699723722087
WT,3.87298334620742
WT,2.17984363173854
WT,2.5172396659266
WT,3.87298334620742
WT,3.19662602531023
WT,2.55423610848941
WT,0.569091779364904
WT,0.566333978903274
WT,3.87298334620742
WT,2.34280177623058
WT,3.0193345505751
WT,3.35942171894424
WT,3.87298334620742
WT,1.91770106297654
WT,3.87298334620742
WT,1.57238694355821
WT,2.14450519048227
WT,2.61021301167145
WT,0.673780571125367
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.65128136819834
WT,3.87298334620742
WT,1.83284618374415
WT,2.80305955290694
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.57774626600315
WT,3.87298334620742
WT,2.72393558530416
WT,1.19151519285761
WT,3.87298334620742
WT,2.13571708752684
WT,3.7751871958776
WT,3.87298334620742
WT,1.16077692813784
WT,3.68149440397182
WT,3.51050718761345
WT,3.48188627543786
WT,3.81726431296293
WT,2.21572533846373
WT,3.87298334620742
WT,3.13297438012221
WT,2.75825014346757
WT,3.87298334620742
WT,3.87298334620742
WT,3.85879498062766
WT,3.1986127194961
WT,2.03403957106349
WT,3.3336190353752
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.71886431464572
WT,3.87298334620742
WT,2.80305955290694
WT,3.87298334620742
WT,3.79750502364798
WT,3.85648168726095
WT,3.87298334620742
WT,2.45676907455998
WT,2.83427576816458
WT,3.87298334620742
WT,2.8646726176562
WT,1.78660884246107
WT,3.87298334620742
WT,1.52837146736298
WT,3.87298334620742
WT,3.41013324466298
WT,2.20793166586787
WT,2.29193721346729
WT,3.87298334620742
WT,1.46334843547454
WT,3.28525952983788
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.34464332000661
WT,3.87298334620742
WT,2.76048227501474
WT,2.33739175923239
WT,1.8047735716601
WT,2.84308763871756
WT,3.87298334620742
WT,2.80305955290694
WT,3.19929854676115
WT,3.87298334620742
WT,2.13508228687448
WT,3.87298334620742
WT,3.74775149997436
WT,3.45702866385593
WT,3.87298334620742
WT,2.80305955290694
WT,3.58813999663469
WT,2.90992115822576
WT,3.87298334620742
WT,2.03740843965872
WT,3.42238484233061
WT,3.87298334620742
WT,3.87298334620742
WT,3.32628019590818
WT,3.78465602504212
WT,1.08017689683916
WT,3.19662602531023
WT,3.2733325283515
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.11713295467852
WT,3.87298334620742
WT,2.63388578924547
WT,3.87298334620742
WT,3.39158622813237
WT,2.61468978280747
WT,3.87298334620742
WT,2.79306375938817
WT,2.75537218771932
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.99042817738686
WT,3.87298334620742
WT,2.59789210078997
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.27738380222134
WT,1.33297834499349
WT,3.87298334620742
WT,1.60198519642936
WT,1.85490937123898
WT,2.38819673852381
WT,3.87298334620742
WT,3.87298334620742
WT,3.77047979137176
WT,2.85534601148592
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.16280405330142
WT,3.13488895884791
WT,3.74654996695286
WT,3.87298334620742
WT,2.60680157704439
WT,2.65949904630852
WT,3.02467982547694
WT,2.91109729934565
WT,3.87298334620742
WT,3.87298334620742
WT,3.5418417323679
WT,3.87298334620742
WT,2.96370660682058
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.1439860050344
WT,2.73249297476551
WT,2.99553238769243
WT,3.50217998527732
WT,3.87298334620742
WT,3.7001660592623
WT,3.65464971956011
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.47552862846357
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.18191038523648
WT,3.03771431323063
WT,3.87298334620742
WT,2.4183081453186
WT,3.51430920549037
WT,3.87298334620742
WT,1.46964909966109
WT,3.34524030961817
WT,2.47486813327811
WT,3.87298334620742
WT,3.87298334620742
WT,2.69920623252731
WT,3.23023255081759
WT,2.73342173773527
WT,3.87298334620742
WT,0.657370168272356
WT,3.87298334620742
WT,2.63899331455874
WT,3.87298334620742
WT,3.87298334620742
WT,3.8529579146741
WT,3.87298334620742
WT,2.22731274004056
WT,3.87298334620742
WT,2.99553238769243
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.44825582855691
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.21142508577694
WT,3.87298334620742
WT,3.87298334620742
WT,2.6906985907986
WT,2.76094245181469
WT,2.80305955290694
WT,2.49138161772759
WT,3.87298334620742
WT,3.33203738416905
WT,2.54599732222079
WT,3.41013324466298
WT,3.82699271960925
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.82096571650146
WT,2.34313442888312
WT,3.87298334620742
WT,3.87298334620742
WT,2.66520391583843
WT,2.55676672834258
WT,2.74573148244972
WT,3.86953241380659
WT,3.87298334620742
WT,3.39309880986801
WT,3.87298334620742
WT,2.60138343332846
WT,2.13290117811386
WT,3.87298334620742
WT,2.26788904355998
WT,2.84191753997261
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.94798430618495
WT,3.22213013444439
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.0731814857643
WT,3.87298334620742
WT,3.87298334620742
WT,2.8417308691224
WT,2.24824111072008
WT,3.87298334620742
WT,3.46682204684167
WT,3.87298334620742
WT,3.38886042793149
WT,2.11816625120648
WT,2.97406930415127
WT,2.63899331455874
WT,2.42344216309009
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.65272294156557
WT,3.87298334620742
WT,3.87298334620742
WT,2.57515931111054
WT,2.17124059336724
WT,3.87298334620742
WT,1.89161978415594
WT,3.38850220257533
WT,3.87298334620742
WT,3.87298334620742
WT,2.40674276030608
WT,1.92431611468097
WT,3.34738839541958
WT,3.82499566348738
WT,3.21874522230602
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.07306279722712
WT,1.76305941246446
WT,3.04035325568194
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.55389424801699
WT,3.63599568982842
WT,3.87298334620742
WT,1.51091838983023
WT,1.10180580091382
WT,1.41903376723493
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.00938936412121
WT,3.87298334620742
WT,2.80305955290694
WT,3.87298334620742
WT,2.98558098050816
WT,3.87298334620742
WT,3.20972856589314
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.38886042793149
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.70974147335021
WT,2.99553238769243
WT,2.83317128040862
WT,3.87298334620742
WT,3.8681439365082
WT,3.2301908216753
WT,2.80305955290694
WT,3.79783539914624
WT,2.28428495473556
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.21130814466628
WT,3.87298334620742
WT,3.87298334620742
WT,1.90051792110848
WT,2.91562306203186
WT,3.87298334620742
WT,2.69920623252731
WT,3.87298334620742
WT,3.096480650646
WT,3.87298334620742
WT,2.66988387076703
WT,3.56043785873618
WT,3.87298334620742
WT,1.77060490320883
WT,2.2450732954882
WT,3.12309201012453
WT,2.65995286815956
WT,3.87298334620742
WT,1.66458946565818
WT,3.03820186608162
WT,3.13915974325637
WT,1.409372757529
WT,2.42516567917092
WT,3.87298334620742
WT,1.97827215136874
WT,3.87298334620742
WT,3.87298334620742
WT,3.57856035059149
WT,3.52034139365295
WT,3.87298334620742
WT,3.87298334620742
WT,2.66153971607343
WT,3.40671605592751
WT,3.7084598317099
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.94139179884043
WT,3.87298334620742
WT,2.63899331455874
WT,3.4160883676143
WT,3.05132961668693
WT,3.87298334620742
WT,3.87298334620742
WT,3.14133879086959
WT,1.88634291515334
WT,3.87298334620742
WT,3.87298334620742
WT,2.33164117309539
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.60723908533384
WT,3.87298334620742
WT,2.63899331455874
WT,3.23345886397773
WT,3.87298334620742
WT,2.48228608359027
WT,2.34804213283142
WT,3.87298334620742
WT,2.05096723774729
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.55688649368975
WT,3.87298334620742
WT,1.92011177852182
WT,3.87298334620742
WT,3.1396087108337
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.8791068403842
WT,2.71886431464572
WT,0.544162232893345
WT,3.17290314671414
WT,3.18688150799533
WT,3.87298334620742
WT,1.41802989517094
WT,3.87298334620742
WT,2.81036321485621
WT,3.71802292498304
WT,3.87298334620742
WT,1.84250146373099
WT,3.87298334620742
WT,1.17112983584611
WT,2.65417460939232
WT,3.66682490224378
WT,3.87298334620742
WT,2.63899331455874
WT,3.87298334620742
WT,3.87298334620742
WT,3.38038128366747
WT,1.27674636831732
WT,2.36563352188337
WT,3.87298334620742
WT,3.87298334620742
WT,3.00938936412121
WT,3.87298334620742
WT,3.87298334620742
WT,2.57111495443959
WT,1.58922206257411
WT,2.82052426737604
WT,2.63899331455874
WT,2.63899331455874
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.66520391583843
WT,3.87298334620742
WT,3.79917196700013
WT,3.83875020062944
WT,2.6115283373187
WT,3.87298334620742
WT,3.73798777638844
WT,2.4645137613755
WT,2.51424512954258
WT,3.60055451788625
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.0486336892271
WT,3.87298334620742
WT,3.87298334620742
WT,2.4183081453186
WT,2.82034121818223
WT,2.65058705503555
WT,3.87298334620742
WT,1.72589127750527
WT,3.15264219126781
WT,2.50834721985168
WT,3.87298334620742
WT,3.84701607694279
WT,2.02821748230321
WT,3.87298334620742
WT,3.87298334620742
WT,3.27227855359178
WT,2.07019667802706
WT,2.94488931565585
WT,3.87298334620742
WT,3.81148657773786
WT,3.6514360866853
WT,3.68577719185933
WT,3.32628019590818
WT,3.87298334620742
WT,2.58395537825741
WT,3.07428311365668
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.59343677757597
WT,3.80911896816125
WT,3.87298334620742
WT,2.63899331455874
WT,2.74990608404621
WT,3.46722503169336
WT,3.01260378628413
WT,3.83041075092585
WT,2.70925968921269
WT,3.87298334620742
WT,2.89032717153166
WT,2.43521354040857
WT,3.53976724595553
WT,3.87298334620742
WT,3.87298334620742
WT,1.43609524597866
WT,3.19597961731387
WT,3.87298334620742
WT,2.99553238769243
WT,2.96096487979689
WT,3.54723232152296
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.60453470208601
WT,3.87298334620742
WT,2.3089886468817
WT,3.48813486108698
WT,3.87298334620742
WT,2.6818919127042
WT,2.31900927427375
WT,3.87298334620742
WT,3.87298334620742
WT,2.6083656623586
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.6755803405486
WT,2.73249297476551
WT,2.64320739077452
WT,3.64071959938434
WT,3.87298334620742
WT,3.87298334620742
WT,3.08382765785497
WT,3.27181539718205
WT,3.11071321688528
WT,3.71635370611802
WT,3.00792603759119
WT,3.87298334620742
WT,3.53908009337436
WT,3.46428195725804
WT,3.87298334620742
WT,3.87298334620742
WT,2.44405379419952
WT,3.52158525841317
WT,3.87298334620742
WT,2.22793289211245
WT,2.66713667677914
WT,3.65568497788358
WT,3.73227081307299
WT,3.0459743183238
WT,3.78370620188701
WT,1.45023260312772
WT,2.71551379351622
WT,3.29697715500296
WT,2.64575131106459
WT,2.64674975329361
WT,3.50925418114306
WT,3.02381236453952
WT,3.85867265415176
WT,3.87298334620742
WT,2.70385389635926
WT,2.99553238769243
WT,1.75415203740041
WT,3.71229545703975
WT,2.25545773885511
WT,3.16069302713029
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.64267321736701
WT,3.87298334620742
WT,1.97202659436654
WT,0.812009278806061
WT,3.87298334620742
WT,3.87298334620742
WT,3.32628019590818
WT,1.84197099403252
WT,3.32628019590818
WT,3.21601862117651
WT,2.66988387076703
WT,3.87298334620742
WT,2.85534601148592
WT,3.87298334620742
WT,3.52277537227139
WT,3.87298334620742
WT,3.87298334620742
WT,1.99681592342111
WT,1.76051780314419
WT,2.28208167574724
WT,3.87298334620742
WT,2.95199690282455
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.85392080797711
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.61360573375894
WT,3.65654316870544
WT,2.07019667802706
WT,2.40867159048153
WT,3.87298334620742
WT,2.16391767000034
WT,3.30980594901798
WT,3.72984625244496
WT,2.64954510920541
WT,3.29028511288409
WT,1.80356554906434
WT,2.67896710199239
WT,3.07694155656258
WT,3.00631168562193
WT,3.87298334620742
WT,3.87298334620742
WT,2.68387024723474
WT,2.49489180875068
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.22306428212971
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.8777866497524
WT,3.87298334620742
WT,3.85112803981516
WT,3.87298334620742
WT,3.18529191647663
WT,3.87298334620742
WT,3.3558303437594
WT,3.84646289967108
WT,1.73942922450329
WT,2.98049449283319
WT,3.87298334620742
WT,3.78558585767694
WT,3.87298334620742
WT,3.09729784945749
WT,3.44324753971325
WT,2.66988387076703
WT,3.30762349349031
WT,2.6969152097075
WT,3.32628019590818
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.21130814466628
WT,3.72340328316584
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.45723579451026
WT,2.32120810240567
WT,3.87298334620742
WT,3.87298334620742
WT,3.5544740418641
WT,3.357593406914
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.70585291714308
WT,3.87298334620742
WT,2.59966185459605
WT,3.87298334620742
WT,3.19464461696099
WT,3.87298334620742
WT,3.87298334620742
WT,3.47953198823389
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.65593497146808
WT,3.74019683499266
WT,3.39994438058967
WT,3.87298334620742
WT,2.63899331455874
WT,3.87298334620742
WT,3.48761973778038
WT,3.503411508197
WT,3.23200721303786
WT,0.807504932278534
WT,3.87298334620742
WT,2.70952918383663
WT,3.12166777357574
WT,3.87298334620742
WT,3.87298334620742
WT,2.89253677128127
WT,2.38165574975605
WT,3.34269145886268
WT,2.73249297476551
WT,2.6577230975954
WT,3.87298334620742
WT,2.09336392837095
WT,2.64425621943651
WT,3.87298334620742
WT,3.36224149892026
WT,1.55463680787366
WT,2.13184265048332
WT,3.5706769561059
WT,3.45332479940816
WT,0.947712804644517
WT,3.35457409387935
WT,3.87298334620742
WT,3.79716032127062
WT,3.87298334620742
WT,3.50980119559308
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.66988387076703
WT,1.86455116085496
WT,1.88171960807587
WT,2.44083127256834
WT,3.87298334620742
WT,2.54327622728125
WT,3.87298334620742
WT,3.87298334620742
WT,3.56618380743845
WT,3.87298334620742
WT,3.87298334620742
WT,2.91817018648813
WT,2.70357128899963
WT,3.37028440406529
WT,2.3008881236008
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.82097473671268
WT,1.86827215537286
WT,3.87298334620742
WT,3.71635370611802
WT,2.87515199963419
WT,3.87298334620742
WT,2.64039101250883
WT,3.53027831500344
WT,3.34881783226138
WT,2.34985241881156
WT,3.87298334620742
WT,3.87298334620742
WT,3.77703753177251
WT,3.87298334620742
WT,2.85377720246862
WT,3.87298334620742
WT,3.16918471825573
WT,3.87298334620742
WT,3.73227081307299
WT,3.87298334620742
WT,1.76118854408125
WT,3.13011486172937
WT,1.92942998174306
WT,3.87298334620742
WT,3.2719655826579
WT,2.76032193097649
WT,2.91275531269485
WT,3.87298334620742
WT,3.77754888895392
WT,3.87298334620742
WT,1.77787206230369
WT,2.50552194292391
WT,1.35006820264226
WT,2.63477249832436
WT,3.87298334620742
WT,2.09695142817053
WT,1.27019254676788
WT,3.87298334620742
WT,3.87298334620742
WT,2.14697950116601
WT,2.49021813440022
WT,3.83731634232693
WT,3.87298334620742
WT,3.87298334620742
WT,2.51891543421502
WT,2.76513248464095
WT,2.72272347852217
WT,2.54205695676328
WT,2.5953857511251
WT,3.21106280999732
WT,3.87298334620742
WT,2.83317128040862
WT,2.7710667079285
WT,2.84504974222144
WT,3.38886042793149
WT,1.71300624973094
WT,2.80305955290694
WT,3.87298334620742
WT,2.31624038416108
WT,3.02077070834572
WT,2.0827033739556
WT,3.87298334620742
WT,3.42136289749266
WT,3.87298334620742
WT,2.39832063660897
WT,3.87298334620742
WT,3.69448663000403
WT,3.11382711325007
WT,1.43877424715736
WT,1.32135359229357
WT,2.99553238769243
WT,3.87298334620742
WT,3.87298334620742
WT,2.20889207335966
WT,3.39884543218333
WT,1.52152598476465
WT,2.07060097383758
WT,3.87298334620742
WT,3.87298334620742
WT,3.29019708002375
WT,2.43618224461333
WT,2.93205367882483
WT,3.55569347306493
WT,3.84919895526955
WT,2.68101253024964
WT,1.15485698175802
WT,1.72684516519652
WT,2.09710172532598
WT,2.80305955290694
WT,3.87298334620742
WT,1.88751766849224
WT,3.07759455432632
WT,1.69752555817018
WT,3.05339028619974
WT,3.37991743507173
WT,2.11099229457809
WT,3.87298334620742
WT,3.87298334620742
WT,2.09336392837095
WT,2.63899331455874
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.17470685503405
WT,2.10606798184186
WT,2.42891411067879
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.7888736586781
WT,3.87298334620742
WT,3.40815496745482
WT,2.33012498367545
WT,3.87298334620742
WT,3.87298334620742
WT,3.18308163190929
WT,3.87298334620742
WT,3.0731814857643
WT,2.70908219914788
WT,3.87298334620742
WT,1.80515434479264
WT,3.59787300986014
WT,2.29035152333576
WT,3.87298334620742
WT,2.39693651680436
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.275647474582
WT,3.48675126763186
WT,1.57488928156741
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.29975699011949
WT,3.87298334620742
WT,3.79465636252098
WT,3.87298334620742
WT,3.80682094591875
WT,3.78161404184125
WT,3.87298334620742
WT,3.87298334620742
WT,3.49718754139787
WT,3.42492090919556
WT,2.22066845106747
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.97038648616141
WT,3.87298334620742
WT,3.20405087205269
WT,2.50383747194714
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.79054526161875
WT,3.87298334620742
WT,3.70806406651244
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.42491457446039
WT,3.87298334620742
WT,2.06999961206035
WT,3.15549763096307
WT,3.76228032033862
WT,3.2458765050005
WT,3.87298334620742
WT,3.87298334620742
WT,2.91522121249767
WT,3.24048305461622
WT,3.87298334620742
WT,3.87298334620742
WT,2.56677733055707
WT,3.87298334620742
WT,2.07019667802706
WT,2.67668116919434
WT,3.85024171637551
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.50272932485716
WT,2.68387024723474
WT,3.01708301600967
WT,3.74196080793815
WT,2.54951238548623
WT,2.42678415711364
WT,1.20410844799987
WT,2.72625720395375
WT,2.82460529308581
WT,3.55037097943589
WT,2.23585919336488
WT,1.46113352088755
WT,3.87298334620742
WT,3.87298334620742
WT,3.80262301150588
WT,3.87298334620742
WT,2.65479871340984
WT,3.87298334620742
WT,2.85232770164852
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.459157901798
WT,3.78911739099293
WT,3.62183429724814
WT,3.87298334620742
WT,3.1396087108337
